epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,5940.34,1.14917,1.50292,1.43324,0.71588,0.65375,0.71983,0.50698,1.07929,1.09298,1.34979,0.0084952,0.0084952,0.0084952
78,6017.08,1.15405,1.50151,1.43432,0.71975,0.65032,0.7205,0.50765,1.07801,1.0911,1.3484,0.0084754,0.0084754,0.0084754
79,6094.06,1.13989,1.49019,1.4257,0.71903,0.64984,0.7211,0.50831,1.07715,1.08899,1.34732,0.0084556,0.0084556,0.0084556
80,6170.79,1.14632,1.49629,1.42954,0.72459,0.64626,0.7219,0.50917,1.07601,1.087,1.34614,0.0084358,0.0084358,0.0084358
81,6247.78,1.13426,1.4792,1.42314,0.72499,0.64775,0.72226,0.50981,1.07502,1.08516,1.34491,0.008416,0.008416,0.008416
82,6324.52,1.14684,1.48292,1.42741,0.72229,0.65249,0.72268,0.51043,1.07406,1.08361,1.34381,0.0083962,0.0083962,0.0083962
83,6401.34,1.14191,1.48288,1.42306,0.7229,0.65177,0.7234,0.51132,1.07305,1.08163,1.34278,0.0083764,0.0083764,0.0083764
84,6478.2,1.13914,1.48795,1.42388,0.72285,0.6499,0.72428,0.51219,1.07226,1.07951,1.34189,0.0083566,0.0083566,0.0083566
85,6555.02,1.13784,1.47701,1.4214,0.72912,0.64808,0.7249,0.5133,1.07119,1.0775,1.34084,0.0083368,0.0083368,0.0083368
86,6631.91,1.1353,1.4739,1.42451,0.73127,0.64699,0.72563,0.51393,1.07005,1.07557,1.33968,0.008317,0.008317,0.008317
87,6708.7,1.13374,1.46112,1.42054,0.73355,0.64599,0.72626,0.51435,1.06889,1.07388,1.3384,0.0082972,0.0082972,0.0082972
88,6785.58,1.13737,1.46784,1.41551,0.73879,0.64406,0.72692,0.51523,1.06783,1.07221,1.33718,0.0082774,0.0082774,0.0082774
89,6862.45,1.12863,1.43894,1.41004,0.74177,0.64482,0.7279,0.51588,1.06684,1.07027,1.33611,0.0082576,0.0082576,0.0082576
