epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,106048,1.00275,1.14758,1.16423,0.68785,0.5834,0.63962,0.47408,0.94471,0.92999,1.11805,0.0075052,0.0075052,0.0075052
128,106845,1.00538,1.14913,1.16648,0.68884,0.58424,0.63976,0.4744,0.94458,0.92968,1.11777,0.0074854,0.0074854,0.0074854
129,107625,1.00214,1.14663,1.16519,0.68724,0.58428,0.63991,0.47471,0.9451,0.929,1.11804,0.0074656,0.0074656,0.0074656
130,108412,1.00238,1.1451,1.16225,0.68936,0.58219,0.64092,0.47559,0.94469,0.92941,1.11742,0.0074458,0.0074458,0.0074458
131,109200,0.9998,1.14571,1.16258,0.68612,0.58533,0.64082,0.47629,0.94479,0.92817,1.1174,0.007426,0.007426,0.007426
132,109991,1.00061,1.13928,1.16371,0.68003,0.58878,0.64085,0.4763,0.94472,0.92766,1.11716,0.0074062,0.0074062,0.0074062
133,110797,0.99728,1.13732,1.16215,0.68134,0.58883,0.64166,0.47722,0.94469,0.92738,1.11682,0.0073864,0.0073864,0.0073864
134,111618,0.99977,1.1394,1.16324,0.6803,0.58952,0.64135,0.4772,0.94435,0.92567,1.11689,0.0073666,0.0073666,0.0073666
135,112458,0.99851,1.13722,1.1622,0.687,0.58658,0.64112,0.47671,0.94443,0.92454,1.1171,0.0073468,0.0073468,0.0073468
136,113293,0.99792,1.13634,1.16081,0.68663,0.58887,0.64188,0.47713,0.94444,0.9248,1.11704,0.007327,0.007327,0.007327
137,114119,1.00351,1.14093,1.16241,0.69242,0.58759,0.64232,0.47772,0.94335,0.92394,1.11601,0.0073072,0.0073072,0.0073072
138,114913,1.00026,1.1344,1.16105,0.69471,0.58615,0.64248,0.47762,0.94383,0.92324,1.11596,0.0072874,0.0072874,0.0072874
139,115723,0.99896,1.1342,1.16169,0.69816,0.58429,0.64227,0.47761,0.94355,0.92235,1.11596,0.0072676,0.0072676,0.0072676
140,116536,0.99742,1.13163,1.15863,0.69762,0.58457,0.64249,0.47748,0.94313,0.92221,1.11539,0.0072478,0.0072478,0.0072478
141,117346,0.99219,1.13228,1.15905,0.70699,0.58564,0.6426,0.47761,0.94289,0.9226,1.11508,0.007228,0.007228,0.007228
142,118163,0.99913,1.13459,1.16111,0.70454,0.58657,0.64254,0.47761,0.94212,0.92274,1.11469,0.0072082,0.0072082,0.0072082
143,118999,0.99709,1.13231,1.16056,0.70527,0.585,0.64231,0.47778,0.94089,0.92191,1.11376,0.0071884,0.0071884,0.0071884
144,119834,0.99851,1.13132,1.16064,0.70795,0.58294,0.64212,0.47822,0.94066,0.92219,1.11341,0.0071686,0.0071686,0.0071686
145,120656,0.99752,1.13757,1.16091,0.70255,0.58539,0.64173,0.47788,0.94034,0.92229,1.11295,0.0071488,0.0071488,0.0071488
