epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,2381.59,0.76024,0.498,0.88892,0.88257,0.77311,0.86812,0.69614,0.66924,0.43351,0.87645,0.0081982,0.0081982,0.0081982
93,2407.34,0.75891,0.49642,0.88825,0.83407,0.80639,0.86421,0.69267,0.67196,0.43294,0.87713,0.0081784,0.0081784,0.0081784
94,2432.9,0.74894,0.48822,0.88505,0.84125,0.80735,0.86374,0.69451,0.66466,0.43185,0.87445,0.0081586,0.0081586,0.0081586
95,2458.7,0.75147,0.48806,0.88479,0.84758,0.79881,0.86359,0.69331,0.66451,0.43349,0.87285,0.0081388,0.0081388,0.0081388
96,2484.35,0.74976,0.48661,0.88478,0.84768,0.7952,0.86231,0.69105,0.66998,0.43653,0.87387,0.008119,0.008119,0.008119
97,2509.95,0.74859,0.48777,0.88317,0.85287,0.7925,0.86406,0.69185,0.66944,0.43471,0.87474,0.0080992,0.0080992,0.0080992
98,2535.56,0.74454,0.48313,0.88378,0.85812,0.79275,0.86367,0.69114,0.66703,0.43365,0.87478,0.0080794,0.0080794,0.0080794
99,2561.18,0.75555,0.49074,0.88756,0.84865,0.79239,0.86237,0.69226,0.66658,0.43404,0.87476,0.0080596,0.0080596,0.0080596
100,2587.09,0.75422,0.49042,0.88697,0.85617,0.78533,0.8628,0.6947,0.66462,0.43361,0.87428,0.0080398,0.0080398,0.0080398
101,2612.76,0.75639,0.4901,0.88553,0.83462,0.80442,0.86107,0.69228,0.66796,0.43424,0.87451,0.00802,0.00802,0.00802
102,2638.39,0.73677,0.47779,0.88314,0.85035,0.79534,0.86316,0.69213,0.6666,0.43327,0.87451,0.0080002,0.0080002,0.0080002
103,2664.05,0.75313,0.48704,0.88483,0.85949,0.78601,0.86202,0.69207,0.66878,0.43436,0.87499,0.0079804,0.0079804,0.0079804
104,2689.69,0.74607,0.47894,0.88181,0.85687,0.78322,0.86245,0.69439,0.6659,0.43413,0.87379,0.0079606,0.0079606,0.0079606
105,2715.37,0.73261,0.4735,0.88178,0.84534,0.79945,0.8642,0.69649,0.66463,0.43491,0.87451,0.0079408,0.0079408,0.0079408
106,2740.88,0.74297,0.47839,0.88382,0.85124,0.79828,0.86465,0.69676,0.66299,0.43551,0.87313,0.007921,0.007921,0.007921
107,2766.55,0.73243,0.47407,0.88162,0.84988,0.79963,0.86405,0.69564,0.66274,0.43494,0.87258,0.0079012,0.0079012,0.0079012
108,2792.13,0.7385,0.47436,0.88413,0.85241,0.79702,0.86342,0.69615,0.66174,0.43415,0.87252,0.0078814,0.0078814,0.0078814
109,2817.79,0.73758,0.47402,0.88335,0.85595,0.79753,0.86343,0.69543,0.66143,0.43347,0.8728,0.0078616,0.0078616,0.0078616
110,2843.3,0.73863,0.475,0.88717,0.86675,0.78515,0.863,0.6954,0.65937,0.4331,0.87243,0.0078418,0.0078418,0.0078418
111,2868.87,0.73967,0.47415,0.8804,0.84414,0.80127,0.8636,0.69533,0.65951,0.43255,0.87268,0.007822,0.007822,0.007822
112,2894.52,0.73876,0.47318,0.88101,0.84951,0.79902,0.86496,0.69574,0.66185,0.43292,0.87371,0.0078022,0.0078022,0.0078022
113,2920.24,0.73487,0.47258,0.88137,0.85655,0.79106,0.86401,0.6953,0.661,0.4327,0.87307,0.0077824,0.0077824,0.0077824
114,2945.93,0.73171,0.46922,0.8786,0.85177,0.79608,0.86357,0.69649,0.65983,0.43128,0.87244,0.0077626,0.0077626,0.0077626
115,2971.48,0.73263,0.46977,0.88211,0.85824,0.78949,0.86442,0.69724,0.66045,0.43043,0.87286,0.0077428,0.0077428,0.0077428
116,2997.17,0.73293,0.47377,0.88012,0.86419,0.7909,0.864,0.6975,0.66176,0.43087,0.87328,0.007723,0.007723,0.007723
117,3022.76,0.73638,0.46765,0.87946,0.86437,0.78446,0.86358,0.69725,0.66061,0.42944,0.87295,0.0077032,0.0077032,0.0077032
118,3048.33,0.74185,0.47156,0.88131,0.86813,0.78519,0.86444,0.69711,0.65818,0.42929,0.87238,0.0076834,0.0076834,0.0076834
119,3073.91,0.73409,0.46748,0.88274,0.86832,0.79036,0.86484,0.69673,0.65706,0.42985,0.87231,0.0076636,0.0076636,0.0076636
120,3099.55,0.72641,0.46509,0.87787,0.87644,0.78588,0.86394,0.69805,0.6564,0.42953,0.87204,0.0076438,0.0076438,0.0076438
121,3125.1,0.72359,0.46176,0.87906,0.87845,0.78117,0.86507,0.69807,0.6566,0.42978,0.87242,0.007624,0.007624,0.007624
122,3150.54,0.73334,0.47126,0.88123,0.887,0.77702,0.86466,0.69756,0.65573,0.42905,0.87235,0.0076042,0.0076042,0.0076042
123,3176.02,0.731,0.46289,0.8816,0.88465,0.77543,0.86378,0.69802,0.65554,0.42966,0.87299,0.0075844,0.0075844,0.0075844
124,3201.78,0.72933,0.46303,0.88094,0.88162,0.77392,0.86324,0.69818,0.65458,0.42968,0.87297,0.0075646,0.0075646,0.0075646
125,3227.23,0.72398,0.46363,0.87572,0.86486,0.78433,0.86132,0.69692,0.65549,0.43061,0.87364,0.0075448,0.0075448,0.0075448
126,3252.79,0.73472,0.46673,0.87915,0.86429,0.7841,0.86183,0.69776,0.6553,0.43062,0.87312,0.007525,0.007525,0.007525
127,3278.39,0.71818,0.45218,0.87513,0.8605,0.78673,0.86136,0.69773,0.65509,0.43094,0.8729,0.0075052,0.0075052,0.0075052
128,3304.12,0.71215,0.45351,0.8764,0.88118,0.76888,0.8607,0.69725,0.65508,0.43097,0.87319,0.0074854,0.0074854,0.0074854
129,3330.1,0.72334,0.45593,0.87371,0.8602,0.785,0.86099,0.6965,0.65554,0.43155,0.87331,0.0074656,0.0074656,0.0074656
130,3356.14,0.72294,0.45827,0.87748,0.86029,0.78164,0.86199,0.69678,0.65582,0.432,0.87344,0.0074458,0.0074458,0.0074458
131,3381.87,0.7258,0.45998,0.87528,0.86693,0.78056,0.86109,0.69576,0.65581,0.43243,0.87312,0.007426,0.007426,0.007426
132,3407.61,0.72577,0.456,0.87459,0.86144,0.78275,0.86017,0.69602,0.65534,0.4325,0.87244,0.0074062,0.0074062,0.0074062
