epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,2546.88,0.72095,0.51536,0.99708,0.7614,0.53482,0.59966,0.41532,1.05811,1.23729,1.12954,0.0074656,0.0074656,0.0074656
130,2566.86,0.72664,0.51685,0.99287,0.75146,0.54571,0.60235,0.41902,1.0564,1.23936,1.12904,0.0074458,0.0074458,0.0074458
131,2586.78,0.7169,0.51536,0.98674,0.72698,0.56406,0.60684,0.42301,1.05223,1.22961,1.12752,0.007426,0.007426,0.007426
132,2606.59,0.71054,0.50942,0.98748,0.76637,0.54617,0.61321,0.42712,1.04944,1.22548,1.12556,0.0074062,0.0074062,0.0074062
133,2626.5,0.71463,0.5135,0.98402,0.77286,0.54212,0.61567,0.428,1.04784,1.22479,1.12521,0.0073864,0.0073864,0.0073864
134,2646.46,0.72569,0.52132,0.99912,0.77628,0.538,0.61529,0.42872,1.05204,1.22902,1.12661,0.0073666,0.0073666,0.0073666
135,2666.26,0.7125,0.50706,0.99223,0.77483,0.53809,0.6141,0.42853,1.05605,1.22426,1.12935,0.0073468,0.0073468,0.0073468
136,2685.8,0.71533,0.51299,0.98822,0.77005,0.54481,0.61445,0.42748,1.05226,1.21325,1.1255,0.007327,0.007327,0.007327
137,2705.43,0.71546,0.50962,0.98844,0.76204,0.55102,0.61116,0.42557,1.04796,1.21392,1.12346,0.0073072,0.0073072,0.0073072
138,2725.01,0.72044,0.51754,0.98677,0.74732,0.55926,0.61072,0.42565,1.04928,1.21377,1.1258,0.0072874,0.0072874,0.0072874
139,2744.52,0.72225,0.50947,0.99302,0.74883,0.55563,0.60992,0.42678,1.04445,1.20871,1.12234,0.0072676,0.0072676,0.0072676
140,2764.06,0.71317,0.51011,0.98677,0.71286,0.57619,0.61134,0.42713,1.04288,1.20875,1.12077,0.0072478,0.0072478,0.0072478
141,2783.57,0.71535,0.5139,0.98673,0.72992,0.56554,0.6115,0.42821,1.04368,1.21457,1.12269,0.007228,0.007228,0.007228
142,2803.15,0.70328,0.50963,0.98384,0.73948,0.55797,0.61031,0.42725,1.04304,1.21687,1.12266,0.0072082,0.0072082,0.0072082
143,2822.67,0.71127,0.50186,0.98636,0.72705,0.56717,0.61117,0.4293,1.04386,1.2132,1.12277,0.0071884,0.0071884,0.0071884
144,2842.56,0.70975,0.50736,0.98394,0.73848,0.55816,0.61038,0.42938,1.04383,1.21129,1.12131,0.0071686,0.0071686,0.0071686
145,2862.4,0.70243,0.50303,0.98623,0.73512,0.55542,0.60872,0.42849,1.04736,1.21771,1.1257,0.0071488,0.0071488,0.0071488
146,2881.87,0.6992,0.49523,0.97947,0.73287,0.56127,0.60936,0.42752,1.04938,1.21829,1.1277,0.007129,0.007129,0.007129
147,2901.43,0.70405,0.50633,0.98591,0.72156,0.56426,0.60516,0.42367,1.05009,1.21995,1.12782,0.0071092,0.0071092,0.0071092
148,2921.05,0.70933,0.49059,0.98397,0.72126,0.56654,0.6072,0.4252,1.05016,1.21873,1.12759,0.0070894,0.0070894,0.0070894
149,2940.52,0.70972,0.50116,0.98602,0.72147,0.56765,0.6062,0.42497,1.04862,1.22106,1.12722,0.0070696,0.0070696,0.0070696
150,2960.04,0.70756,0.49099,0.98246,0.73925,0.55774,0.60714,0.42649,1.04789,1.22328,1.12698,0.0070498,0.0070498,0.0070498
151,2979.54,0.70561,0.49095,0.98003,0.7332,0.55716,0.60477,0.42462,1.04664,1.23011,1.12536,0.00703,0.00703,0.00703
152,2999.11,0.70284,0.49806,0.98378,0.74008,0.55411,0.60467,0.42524,1.04716,1.23867,1.12554,0.0070102,0.0070102,0.0070102
153,3018.59,0.69587,0.49312,0.97395,0.74385,0.55014,0.6029,0.4239,1.04436,1.23403,1.12305,0.0069904,0.0069904,0.0069904
154,3038.06,0.6962,0.49213,0.97564,0.72389,0.56641,0.60337,0.42503,1.04389,1.23707,1.12323,0.0069706,0.0069706,0.0069706
155,3057.55,0.68338,0.48478,0.97471,0.72639,0.56965,0.60337,0.42341,1.04184,1.23191,1.12122,0.0069508,0.0069508,0.0069508
